price;Storage_Level;Feed_in;Feed_out;hourly_profit;profit_acc;
    38.00000;     0.00005;     0.00000;     0.24970;     9.48870; 51853.72072;
    36.00000;     0.00005;     0.00000;     0.00000;     0.00000; 51853.72072;
    32.00000;     0.00005;     0.00000;     0.00000;     0.00000; 51853.72072;
    32.00000;     0.00005;     0.00000;     0.00000;     0.00000; 51853.72072;
    31.00000;     0.25005;     0.25000;     0.00000;    -9.39394; 51844.32678;
    32.00000;     0.25004;     0.00000;     0.00000;     0.00000; 51844.32678;
    34.00000;     0.25002;     0.00000;     0.00000;     0.00000; 51844.32678;
    40.00000;     0.00000;     0.00000;     0.25000;    10.00000; 51854.32678;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    28.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    16.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    16.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    16.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51854.32678;
    12.00000;     0.00011;     0.00011;     0.00000;    -0.00153; 51854.32526;
    11.00000;     0.25011;     0.25000;     0.00000;    -3.33333; 51850.99192;
    11.00000;     0.50009;     0.25000;     0.00000;    -3.33333; 51847.65859;
    12.00000;     0.75005;     0.25000;     0.00000;    -3.63636; 51844.02223;
    11.00000;     1.00000;     0.25000;     0.00000;    -3.33333; 51840.68889;
    13.00000;     1.00000;     0.00007;     0.00000;    -0.00110; 51840.68779;
    17.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51840.68779;
    20.00000;     0.74986;     0.00000;     0.25000;     5.00000; 51845.68779;
    17.00000;     0.74981;     0.00000;     0.00000;     0.00000; 51845.68779;
    16.00000;     0.74976;     0.00000;     0.00000;     0.00000; 51845.68779;
    16.00000;     0.75005;     0.00035;     0.00000;    -0.00679; 51845.68100;
    15.00000;     1.00000;     0.25000;     0.00000;    -4.54545; 51841.13555;
    19.00000;     1.00000;     0.00007;     0.00000;    -0.00161; 51841.13394;
    23.00000;     1.00000;     0.00007;     0.00000;    -0.00195; 51841.13198;
    30.00000;     0.75011;     0.00000;     0.24982;     7.49475; 51848.62673;
    42.00000;     0.50005;     0.00000;     0.25000;    10.50000; 51859.12673;
    45.00000;     0.25002;     0.00000;     0.25000;    11.25000; 51870.37673;
    39.00000;     0.00000;     0.00000;     0.25000;     9.75000; 51880.12673;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    22.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    21.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    21.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    18.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51880.12673;
    17.00000;     0.25000;     0.25000;     0.00000;    -5.15152; 51874.97522;
    18.00000;     0.25011;     0.00012;     0.00000;    -0.00267; 51874.97255;
    17.00000;     0.50009;     0.25000;     0.00000;    -5.15152; 51869.82103;
    17.00000;     0.75005;     0.25000;     0.00000;    -5.15152; 51864.66952;
    18.00000;     1.00000;     0.25000;     0.00000;    -5.45455; 51859.21497;
    23.00000;     0.74993;     0.00000;     0.25000;     5.75000; 51864.96497;
    23.00000;     0.50016;     0.00000;     0.24972;     5.74356; 51870.70853;
    23.00000;     0.50012;     0.00000;     0.00000;     0.00000; 51870.70853;
    23.00000;     0.50009;     0.00000;     0.00000;     0.00000; 51870.70853;
    17.00000;     0.75005;     0.25000;     0.00000;    -5.15152; 51865.55701;
    16.00000;     1.00000;     0.25000;     0.00000;    -4.84848; 51860.70853;
    20.00000;     1.00000;     0.00007;     0.00000;    -0.00170; 51860.70683;
    24.00000;     1.00000;     0.00007;     0.00000;    -0.00204; 51860.70480;
    34.00000;     0.75014;     0.00000;     0.24979;     8.49286; 51869.19766;
    44.00000;     0.50009;     0.00000;     0.25000;    11.00000; 51880.19766;
    32.00000;     0.50005;     0.00000;     0.00000;     0.00000; 51880.19766;
    35.00000;     0.25002;     0.00000;     0.25000;     8.75000; 51888.94766;
    35.00000;     0.00000;     0.00000;     0.25000;     8.75000; 51897.69766;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51897.69766;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51897.69766;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51897.69766;
    22.00000;     0.25000;     0.25000;     0.00000;    -6.66667; 51891.03099;
    22.00000;     0.49998;     0.25000;     0.00000;    -6.66667; 51884.36432;
    20.00000;     0.74995;     0.25000;     0.00000;    -6.06061; 51878.30372;
    22.00000;     0.99990;     0.25000;     0.00000;    -6.66667; 51871.63705;
    23.00000;     1.00000;     0.00017;     0.00000;    -0.00488; 51871.63217;
    33.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51871.63217;
    33.00000;     0.99986;     0.00000;     0.00000;     0.00000; 51871.63217;
    33.00000;     0.99979;     0.00000;     0.00000;     0.00000; 51871.63217;
    29.00000;     0.99972;     0.00000;     0.00000;     0.00000; 51871.63217;
    28.00000;     0.99965;     0.00000;     0.00000;     0.00000; 51871.63217;
    28.00000;     0.99958;     0.00000;     0.00000;     0.00000; 51871.63217;
    28.00000;     1.00000;     0.00049;     0.00000;    -0.01663; 51871.61554;
    29.00000;     1.00000;     0.00007;     0.00000;    -0.00246; 51871.61308;
    31.00000;     1.00000;     0.00007;     0.00000;    -0.00263; 51871.61045;
    36.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51871.61045;
    39.00000;     0.74986;     0.00000;     0.25000;     9.75000; 51881.36045;
    46.00000;     0.49981;     0.00000;     0.25000;    11.50000; 51892.86045;
    43.00000;     0.24977;     0.00000;     0.25000;    10.75000; 51903.61045;
    37.00000;     0.24976;     0.00000;     0.00000;     0.00000; 51903.61045;
    38.00000;     0.00000;     0.00000;     0.24974;     9.49003; 51913.10048;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51913.10048;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51913.10048;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51913.10048;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51913.10048;
    25.00000;     0.00011;     0.00011;     0.00000;    -0.00318; 51913.09730;
    22.00000;     0.25011;     0.25000;     0.00000;    -6.66667; 51906.43063;
    21.00000;     0.50009;     0.25000;     0.00000;    -6.36364; 51900.06700;
    22.00000;     0.75005;     0.25000;     0.00000;    -6.66667; 51893.40033;
    25.00000;     1.00000;     0.25000;     0.00000;    -7.57576; 51885.82457;
    30.00000;     1.00000;     0.00007;     0.00000;    -0.00255; 51885.82203;
    37.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51885.82203;
    39.00000;     0.74986;     0.00000;     0.25000;     9.75000; 51895.57203;
    38.00000;     0.74981;     0.00000;     0.00000;     0.00000; 51895.57203;
    39.00000;     0.50014;     0.00000;     0.24961;     9.73498; 51905.30701;
    41.00000;     0.25011;     0.00000;     0.25000;    10.25000; 51915.55701;
    38.00000;     0.25009;     0.00000;     0.00000;     0.00000; 51915.55701;
    36.00000;     0.25007;     0.00000;     0.00000;     0.00000; 51915.55701;
    36.00000;     0.25005;     0.00000;     0.00000;     0.00000; 51915.55701;
    36.00000;     0.25004;     0.00000;     0.00000;     0.00000; 51915.55701;
    38.00000;     0.25002;     0.00000;     0.00000;     0.00000; 51915.55701;
    41.00000;     0.00000;     0.00000;     0.25000;    10.25000; 51925.80701;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    23.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    14.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51925.80701;
    -1.00000;     0.25000;     0.25000;     0.00000;     0.30303; 51926.11004;
     0.00000;     0.49998;     0.25000;     0.00000;     0.00000; 51926.11004;
   -20.00000;     0.74995;     0.25000;     0.00000;     6.06061; 51932.17065;
    -9.00000;     0.99990;     0.25000;     0.00000;     2.72727; 51934.89792;
     0.00000;     1.00000;     0.00017;     0.00000;     0.00000; 51934.89792;
    11.00000;     1.00000;     0.00007;     0.00000;    -0.00093; 51934.89699;
    21.00000;     1.00000;     0.00007;     0.00000;    -0.00178; 51934.89520;
    27.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51934.89520;
    27.00000;     0.99986;     0.00000;     0.00000;     0.00000; 51934.89520;
    26.00000;     0.99979;     0.00000;     0.00000;     0.00000; 51934.89520;
    25.00000;     0.99972;     0.00000;     0.00000;     0.00000; 51934.89520;
    26.00000;     0.99965;     0.00000;     0.00000;     0.00000; 51934.89520;
    25.00000;     0.99958;     0.00000;     0.00000;     0.00000; 51934.89520;
    25.00000;     1.00000;     0.00049;     0.00000;    -0.01485; 51934.88036;
    28.00000;     1.00000;     0.00007;     0.00000;    -0.00238; 51934.87798;
    34.00000;     0.75011;     0.00000;     0.24982;     8.49405; 51943.37203;
    37.00000;     0.50005;     0.00000;     0.25000;     9.25000; 51952.62203;
    51.00000;     0.25002;     0.00000;     0.25000;    12.75000; 51965.37203;
    42.00000;     0.00000;     0.00000;     0.25000;    10.50000; 51975.87203;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51975.87203;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51975.87203;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51975.87203;
    21.00000;     0.00000;     0.00000;     0.00000;     0.00000; 51975.87203;
     8.00000;     0.25000;     0.25000;     0.00000;    -2.42424; 51973.44779;
    12.00000;     0.24998;     0.00000;     0.00000;     0.00000; 51973.44779;
    11.00000;     0.25011;     0.00014;     0.00000;    -0.00187; 51973.44592;
     5.00000;     0.50009;     0.25000;     0.00000;    -1.51515; 51971.93077;
     6.00000;     0.75005;     0.25000;     0.00000;    -1.81818; 51970.11259;
    11.00000;     1.00000;     0.25000;     0.00000;    -3.33333; 51966.77926;
    15.00000;     1.00000;     0.00007;     0.00000;    -0.00127; 51966.77798;
    25.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51966.77798;
    32.00000;     0.74986;     0.00000;     0.25000;     8.00000; 51974.77798;
    32.00000;     0.49981;     0.00000;     0.25000;     8.00000; 51982.77798;
    26.00000;     0.49977;     0.00000;     0.00000;     0.00000; 51982.77798;
    25.00000;     0.49974;     0.00000;     0.00000;     0.00000; 51982.77798;
    25.00000;     0.50009;     0.00038;     0.00000;    -0.01167; 51982.76632;
    25.00000;     0.75005;     0.25000;     0.00000;    -7.57576; 51975.19056;
    25.00000;     1.00000;     0.25000;     0.00000;    -7.57576; 51967.61480;
    26.00000;     1.00000;     0.00007;     0.00000;    -0.00221; 51967.61260;
    30.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51967.61260;
    33.00000;     0.99986;     0.00000;     0.00000;     0.00000; 51967.61260;
    38.00000;     0.74979;     0.00000;     0.25000;     9.50000; 51977.11260;
    39.00000;     0.49974;     0.00000;     0.25000;     9.75000; 51986.86260;
    39.00000;     0.24970;     0.00000;     0.25000;     9.75000; 51996.61260;
    35.00000;     0.00000;     0.00000;     0.24969;     8.73898; 52005.35158;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52005.35158;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52005.35158;
    23.00000;     0.25000;     0.25000;     0.00000;    -6.96970; 51998.38188;
    28.00000;     0.24998;     0.00000;     0.00000;     0.00000; 51998.38188;
    25.00000;     0.25011;     0.00014;     0.00000;    -0.00424; 51998.37764;
    23.00000;     0.50009;     0.25000;     0.00000;    -6.96970; 51991.40794;
    23.00000;     0.75005;     0.25000;     0.00000;    -6.96970; 51984.43824;
    24.00000;     1.00000;     0.25000;     0.00000;    -7.27273; 51977.16551;
    26.00000;     1.00000;     0.00007;     0.00000;    -0.00221; 51977.16331;
    32.00000;     1.00000;     0.00007;     0.00000;    -0.00272; 51977.16059;
    42.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51977.16059;
    39.00000;     0.99986;     0.00000;     0.00000;     0.00000; 51977.16059;
    44.00000;     0.99979;     0.00000;     0.00000;     0.00000; 51977.16059;
    45.00000;     0.99972;     0.00000;     0.00000;     0.00000; 51977.16059;
    47.00000;     0.75025;     0.00000;     0.24940;    11.72203; 51988.88263;
    48.00000;     0.50019;     0.00000;     0.25000;    12.00000; 52000.88263;
    46.00000;     0.50016;     0.00000;     0.00000;     0.00000; 52000.88263;
    46.00000;     0.50012;     0.00000;     0.00000;     0.00000; 52000.88263;
    45.00000;     0.50009;     0.00000;     0.00000;     0.00000; 52000.88263;
    46.00000;     0.50005;     0.00000;     0.00000;     0.00000; 52000.88263;
    50.00000;     0.25002;     0.00000;     0.25000;    12.50000; 52013.38263;
    52.00000;     0.00000;     0.00000;     0.25000;    13.00000; 52026.38263;
    45.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    42.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    28.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52026.38263;
    23.00000;     0.00011;     0.00011;     0.00000;    -0.00293; 52026.37970;
    22.00000;     0.25011;     0.25000;     0.00000;    -6.66667; 52019.71303;
    22.00000;     0.50009;     0.25000;     0.00000;    -6.66667; 52013.04637;
    23.00000;     0.75005;     0.25000;     0.00000;    -6.96970; 52006.07667;
    22.00000;     1.00000;     0.25000;     0.00000;    -6.66667; 51999.41000;
    26.00000;     1.00000;     0.00007;     0.00000;    -0.00221; 51999.40780;
    30.00000;     0.99993;     0.00000;     0.00000;     0.00000; 51999.40780;
    32.00000;     0.99986;     0.00000;     0.00000;     0.00000; 51999.40780;
    32.00000;     0.99979;     0.00000;     0.00000;     0.00000; 51999.40780;
    33.00000;     0.99972;     0.00000;     0.00000;     0.00000; 51999.40780;
    34.00000;     0.75032;     0.00000;     0.24933;     8.47739; 52007.88519;
    33.00000;     0.75026;     0.00000;     0.00000;     0.00000; 52007.88519;
    31.00000;     0.75021;     0.00000;     0.00000;     0.00000; 52007.88519;
    31.00000;     0.75016;     0.00000;     0.00000;     0.00000; 52007.88519;
    33.00000;     0.75011;     0.00000;     0.00000;     0.00000; 52007.88519;
    43.00000;     0.50005;     0.00000;     0.25000;    10.75000; 52018.63519;
    44.00000;     0.25002;     0.00000;     0.25000;    11.00000; 52029.63519;
    40.00000;     0.00000;     0.00000;     0.25000;    10.00000; 52039.63519;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    27.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    25.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    24.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    23.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52039.63519;
    22.00000;     0.25000;     0.25000;     0.00000;    -6.66667; 52032.96852;
    23.00000;     0.24998;     0.00000;     0.00000;     0.00000; 52032.96852;
    22.00000;     0.49997;     0.25000;     0.00000;    -6.66667; 52026.30185;
    23.00000;     0.50035;     0.00042;     0.00000;    -0.01171; 52026.29014;
    22.00000;     0.75032;     0.25000;     0.00000;    -6.66667; 52019.62347;
    24.00000;     0.75026;     0.00000;     0.00000;     0.00000; 52019.62347;
    26.00000;     0.75021;     0.00000;     0.00000;     0.00000; 52019.62347;
    28.00000;     0.50016;     0.00000;     0.25000;     7.00000; 52026.62347;
    25.00000;     0.50012;     0.00000;     0.00000;     0.00000; 52026.62347;
    24.00000;     0.50009;     0.00000;     0.00000;     0.00000; 52026.62347;
    19.00000;     0.75005;     0.25000;     0.00000;    -5.75758; 52020.86590;
    23.00000;     1.00000;     0.25000;     0.00000;    -6.96970; 52013.89620;
    26.00000;     1.00000;     0.00007;     0.00000;    -0.00221; 52013.89399;
    34.00000;     0.74993;     0.00000;     0.25000;     8.50000; 52022.39399;
    38.00000;     0.49988;     0.00000;     0.25000;     9.50000; 52031.89399;
    32.00000;     0.25005;     0.00000;     0.24979;     7.99328; 52039.88727;
    31.00000;     0.25004;     0.00000;     0.00000;     0.00000; 52039.88727;
    28.00000;     0.25002;     0.00000;     0.00000;     0.00000; 52039.88727;
    33.00000;     0.00000;     0.00000;     0.25000;     8.25000; 52048.13727;
    25.00000;     0.25000;     0.25000;     0.00000;    -7.57576; 52040.56152;
    24.00000;     0.49998;     0.25000;     0.00000;    -7.27273; 52033.28879;
    25.00000;     0.74995;     0.25000;     0.00000;    -7.57576; 52025.71303;
    28.00000;     0.74990;     0.00000;     0.00000;     0.00000; 52025.71303;
    25.00000;     0.99984;     0.25000;     0.00000;    -7.57576; 52018.13727;
    26.00000;     1.00000;     0.00023;     0.00000;    -0.00717; 52018.13011;
    28.00000;     1.00000;     0.00007;     0.00000;    -0.00238; 52018.12773;
    41.00000;     1.00000;     0.00007;     0.00000;    -0.00348; 52018.12425;
    66.00000;     0.99993;     0.00000;     0.00000;     0.00000; 52018.12425;
    72.00000;     0.74986;     0.00000;     0.25000;    18.00000; 52036.12425;
    68.00000;     0.49981;     0.00000;     0.25000;    17.00000; 52053.12425;
    60.00000;     0.49977;     0.00000;     0.00000;     0.00000; 52053.12425;
    55.00000;     0.49974;     0.00000;     0.00000;     0.00000; 52053.12425;
    51.00000;     0.74970;     0.25000;     0.00000;   -15.45455; 52037.66971;
    55.00000;     0.75021;     0.00056;     0.00000;    -0.03733; 52037.63238;
    60.00000;     0.75016;     0.00000;     0.00000;     0.00000; 52037.63238;
    63.00000;     0.75011;     0.00000;     0.00000;     0.00000; 52037.63238;
    71.00000;     0.50005;     0.00000;     0.25000;    17.75000; 52055.38238;
   100.00000;     0.25002;     0.00000;     0.25000;    25.00000; 52080.38238;
    75.00000;     0.00000;     0.00000;     0.25000;    18.75000; 52099.13238;
    52.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52099.13238;
    44.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52099.13238;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52099.13238;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52099.13238;
    29.00000;     0.00011;     0.00011;     0.00000;    -0.00369; 52099.12868;
    34.00000;     0.00011;     0.00000;     0.00000;     0.00000; 52099.12868;
    30.00000;     0.00011;     0.00000;     0.00000;     0.00000; 52099.12868;
    28.00000;     0.25011;     0.25000;     0.00000;    -8.48485; 52090.64383;
    27.00000;     0.50009;     0.25000;     0.00000;    -8.18182; 52082.46202;
    27.00000;     0.75005;     0.25000;     0.00000;    -8.18182; 52074.28020;
    27.00000;     1.00000;     0.25000;     0.00000;    -8.18182; 52066.09838;
    33.00000;     1.00000;     0.00007;     0.00000;    -0.00280; 52066.09558;
    45.00000;     0.74993;     0.00000;     0.25000;    11.25000; 52077.34558;
    46.00000;     0.49988;     0.00000;     0.25000;    11.50000; 52088.84558;
    44.00000;     0.24984;     0.00000;     0.25000;    11.00000; 52099.84558;
    35.00000;     0.24983;     0.00000;     0.00000;     0.00000; 52099.84558;
    34.00000;     0.24981;     0.00000;     0.00000;     0.00000; 52099.84558;
    31.00000;     0.49979;     0.25000;     0.00000;    -9.39394; 52090.45164;
    32.00000;     0.74976;     0.25000;     0.00000;    -9.69697; 52080.75467;
    34.00000;     0.75016;     0.00045;     0.00000;    -0.01875; 52080.73592;
    40.00000;     0.75011;     0.00000;     0.00000;     0.00000; 52080.73592;
    44.00000;     0.50005;     0.00000;     0.25000;    11.00000; 52091.73592;
    46.00000;     0.25002;     0.00000;     0.25000;    11.50000; 52103.23592;
    42.00000;     0.00000;     0.00000;     0.25000;    10.50000; 52113.73592;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52113.73592;
    32.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52113.73592;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52113.73592;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52113.73592;
    28.00000;     0.25000;     0.25000;     0.00000;    -8.48485; 52105.25107;
    29.00000;     0.24998;     0.00000;     0.00000;     0.00000; 52105.25107;
    30.00000;     0.24997;     0.00000;     0.00000;     0.00000; 52105.25107;
    29.00000;     0.25011;     0.00016;     0.00000;    -0.00554; 52105.24554;
    28.00000;     0.50009;     0.25000;     0.00000;    -8.48485; 52096.76069;
    29.00000;     0.75005;     0.25000;     0.00000;    -8.78788; 52087.97281;
    28.00000;     1.00000;     0.25000;     0.00000;    -8.48485; 52079.48796;
    32.00000;     1.00000;     0.00007;     0.00000;    -0.00272; 52079.48525;
    51.00000;     0.99993;     0.00000;     0.00000;     0.00000; 52079.48525;
    47.00000;     0.99986;     0.00000;     0.00000;     0.00000; 52079.48525;
    47.00000;     0.99979;     0.00000;     0.00000;     0.00000; 52079.48525;
    49.00000;     0.99972;     0.00000;     0.00000;     0.00000; 52079.48525;
    51.00000;     0.99965;     0.00000;     0.00000;     0.00000; 52079.48525;
    51.00000;     0.99958;     0.00000;     0.00000;     0.00000; 52079.48525;
    53.00000;     0.74951;     0.00000;     0.25000;    13.25000; 52092.73525;
    52.00000;     0.49946;     0.00000;     0.25000;    13.00000; 52105.73525;
    51.00000;     0.49942;     0.00000;     0.00000;     0.00000; 52105.73525;
    52.00000;     0.25002;     0.00000;     0.24937;    12.96725; 52118.70250;
    59.00000;     0.00000;     0.00000;     0.25000;    14.75000; 52133.45250;
    47.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52133.45250;
    49.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52133.45250;
    38.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52133.45250;
    35.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52133.45250;
    34.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52133.45250;
    31.00000;     0.25000;     0.25000;     0.00000;    -9.39394; 52124.05856;
    35.00000;     0.24998;     0.00000;     0.00000;     0.00000; 52124.05856;
    34.00000;     0.24997;     0.00000;     0.00000;     0.00000; 52124.05856;
    32.00000;     0.49995;     0.25000;     0.00000;    -9.69697; 52114.36159;
    30.00000;     0.74991;     0.25000;     0.00000;    -9.09091; 52105.27068;
    31.00000;     0.99986;     0.25000;     0.00000;    -9.39394; 52095.87674;
    34.00000;     1.00000;     0.00021;     0.00000;    -0.00865; 52095.86809;
    39.00000;     1.00000;     0.00007;     0.00000;    -0.00331; 52095.86478;
    61.00000;     0.99993;     0.00000;     0.00000;     0.00000; 52095.86478;
    60.00000;     0.99986;     0.00000;     0.00000;     0.00000; 52095.86478;
    59.00000;     0.99979;     0.00000;     0.00000;     0.00000; 52095.86478;
    61.00000;     0.99972;     0.00000;     0.00000;     0.00000; 52095.86478;
    63.00000;     0.99965;     0.00000;     0.00000;     0.00000; 52095.86478;
    58.00000;     0.99958;     0.00000;     0.00000;     0.00000; 52095.86478;
    57.00000;     0.99951;     0.00000;     0.00000;     0.00000; 52095.86478;
    60.00000;     0.99944;     0.00000;     0.00000;     0.00000; 52095.86478;
    65.00000;     0.74937;     0.00000;     0.25000;    16.25000; 52112.11478;
    65.00000;     0.50005;     0.00000;     0.24927;    16.20224; 52128.31702;
    84.00000;     0.25002;     0.00000;     0.25000;    21.00000; 52149.31702;
    72.00000;     0.00000;     0.00000;     0.25000;    18.00000; 52167.31702;
    62.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52167.31702;
    48.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52167.31702;
    37.00000;     0.25000;     0.25000;     0.00000;   -11.21212; 52156.10489;
    47.00000;     0.00000;     0.00000;     0.24998;    11.74918; 52167.85407;
    36.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52167.85407;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52167.85407;
    32.00000;     0.00011;     0.00011;     0.00000;    -0.00407; 52167.85000;
    30.00000;     0.25011;     0.25000;     0.00000;    -9.09091; 52158.75909;
    30.00000;     0.50009;     0.25000;     0.00000;    -9.09091; 52149.66818;
    30.00000;     0.75005;     0.25000;     0.00000;    -9.09091; 52140.57727;
    29.00000;     1.00000;     0.25000;     0.00000;    -8.78788; 52131.78939;
    34.00000;     1.00000;     0.00007;     0.00000;    -0.00288; 52131.78651;
    47.00000;     0.74993;     0.00000;     0.25000;    11.75000; 52143.53651;
    48.00000;     0.49988;     0.00000;     0.25000;    12.00000; 52155.53651;
    47.00000;     0.25004;     0.00000;     0.24981;    11.74095; 52167.27746;
    45.00000;     0.25002;     0.00000;     0.00000;     0.00000; 52167.27746;
    48.00000;     0.00000;     0.00000;     0.25000;    12.00000; 52179.27746;
    39.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52179.27746;
    36.00000;     0.25000;     0.25000;     0.00000;   -10.90909; 52168.36837;
    36.00000;     0.49998;     0.25000;     0.00000;   -10.90909; 52157.45928;
    39.00000;     0.49995;     0.00000;     0.00000;     0.00000; 52157.45928;
    45.00000;     0.25002;     0.00000;     0.24990;    11.24528; 52168.70455;
    48.00000;     0.00000;     0.00000;     0.25000;    12.00000; 52180.70455;
    37.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    33.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    31.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    30.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    29.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    26.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    27.00000;     0.00000;     0.00000;     0.00000;     0.00000; 52180.70455;
    23.00000;     0.25000;     0.25000;     0.00000;    -6.96970; 52173.73486;
    23.00000;     0.49998;     0.25000;     0.00000;    -6.96970; 52166.76516;
    23.00000;     0.74995;     0.25000;     0.00000;    -6.96970; 52159.79546;
    24.00000;     0.75005;     0.00016;     0.00000;    -0.00458; 52159.79088;
    24.00000;     1.00000;     0.25000;     0.00000;    -7.27273; 52152.51815;
    28.00000;     0.99993;     0.00000;     0.00000;     0.00000; 52152.51815;
    28.00000;     1.00000;     0.00014;     0.00000;    -0.00475; 52152.51340;
    31.00000;     0.99993;     0.00000;     0.00000;     0.00000; 52152.51340;
    35.00000;     0.74986;     0.00000;     0.25000;     8.75000; 52161.26340;
    30.00000;     0.74981;     0.00000;     0.00000;     0.00000; 52161.26340;
    32.00000;     0.74976;     0.00000;     0.00000;     0.00000; 52161.26340;
    32.00000;     0.74970;     0.00000;     0.00000;     0.00000; 52161.26340;
    30.00000;     0.74965;     0.00000;     0.00000;     0.00000; 52161.26340;
